season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type
7,1,Lance Bass,0.085,3,0,0.08249452046451881,S3-27_percent
7,1,Warren Sapp,0.085,3,0,0.08249457984239565,S3-27_percent
7,1,Misty May-Treanor,0.083,5,0,0.06696253344778932,S3-27_percent
7,1,Cody Linley,0.081,6,0,0.08163215447820003,S3-27_percent
7,1,Maurice Greene,0.077,7,0,0.08144138498610123,S3-27_percent
7,1,Kim Kardashian,0.073,8,0,0.07112686566515401,S3-27_percent
7,1,Susan Lucci,0.073,8,0,0.08118849924162116,S3-27_percent
7,1,Ted McGinley,0.073,8,1,0.0630356723762752,S3-27_percent
7,1,Rocco DiSpirito,0.069,11,0,0.08065818530290997,S3-27_percent
7,1,Cloris Leachman,0.063,12,0,0.08314182291965799,S3-27_percent
7,1,Jeffrey Ross,0.048,13,1,0.06303566440551377,S3-27_percent
7,2,Brooke Burke,0.109,1,0,0.09594616869217858,S3-27_percent
7,2,Warren Sapp,0.109,1,0,0.09594616719881012,S3-27_percent
7,2,Toni Braxton,0.104,3,0,0.09239297145547866,S3-27_percent
7,2,Cody Linley,0.095,4,0,0.09455827802952997,S3-27_percent
7,2,Misty May-Treanor,0.095,4,1,0.06998417663025601,S3-27_percent
7,2,Susan Lucci,0.095,4,0,0.09384213215347018,S3-27_percent
7,2,Lance Bass,0.09,7,0,0.09594612245263838,S3-27_percent
7,2,Maurice Greene,0.086,8,0,0.09425052378231301,S3-27_percent
7,2,Kim Kardashian,0.077,9,1,0.07716510634481301,S3-27_percent
7,2,Rocco DiSpirito,0.072,10,0,0.092984176630256,S3-27_percent
7,2,Cloris Leachman,0.068,11,0,0.09698417663025602,S3-27_percent
7,3,Brooke Burke,0.141,1,0,0.11425149019798546,S3-27_percent
7,3,Warren Sapp,0.126,2,0,0.11425149717436195,S3-27_percent
7,3,Maurice Greene,0.121,3,0,0.11102187949177063,S3-27_percent
7,3,Lance Bass,0.111,4,0,0.11425146868342566,S3-27_percent
7,3,Toni Braxton,0.111,4,0,0.1074593565344936,S3-27_percent
7,3,Cody Linley,0.106,6,0,0.11160960950966389,S3-27_percent
7,3,Susan Lucci,0.106,6,0,0.11024085299289102,S3-27_percent
7,3,Rocco DiSpirito,0.101,8,0,0.1058522938638872,S3-27_percent
7,3,Cloris Leachman,0.08,9,0,0.11106155155152066,S3-27_percent
7,4,Brooke Burke,0.128,1,0,0.11761671143105626,S3-27_percent
7,4,Lance Bass,0.128,1,0,0.11761671875622341,S3-27_percent
7,4,Susan Lucci,0.118,3,0,0.10991275242727121,S3-27_percent
7,4,Cody Linley,0.113,4,0,0.1125511147195354,S3-27_percent
7,4,Cloris Leachman,0.108,5,0,0.10878296343936307,S3-27_percent
7,4,Toni Braxton,0.108,5,0,0.10452116348426732,S3-27_percent
7,4,Warren Sapp,0.108,5,0,0.11761672392922704,S3-27_percent
7,4,Maurice Greene,0.099,8,0,0.111419402320562,S3-27_percent
7,4,Rocco DiSpirito,0.089,9,1,0.09996244949249435,S3-27_percent
7,5,Brooke Burke,0.149,1,0,0.13500360054050164,S3-27_percent
7,5,Cody Linley,0.144,2,0,0.12531311656701372,S3-27_percent
7,5,Maurice Greene,0.138,3,0,0.12313210717046459,S3-27_percent
7,5,Warren Sapp,0.128,4,0,0.13500361973056244,S3-27_percent
7,5,Susan Lucci,0.113,5,0,0.12021911874878348,S3-27_percent
7,5,Toni Braxton,0.113,5,1,0.1097025625207103,S3-27_percent
7,5,Cloris Leachman,0.108,7,0,0.11662222920834221,S3-27_percent
7,5,Lance Bass,0.108,7,0,0.13500364551362168,S3-27_percent
7,6,Lance Bass,0.169,1,0,0.15758561635458673,S3-27_percent
7,6,Brooke Burke,0.162,2,0,0.1575855536343797,S3-27_percent
7,6,Warren Sapp,0.156,3,0,0.15758557077369814,S3-27_percent
7,6,Cody Linley,0.144,4,0,0.13954586648178482,S3-27_percent
7,6,Susan Lucci,0.144,4,0,0.12992125717877867,S3-27_percent
7,6,Maurice Greene,0.131,6,0,0.13543767208285218,S3-27_percent
7,6,Cloris Leachman,0.094,7,1,0.12233846349391957,S3-27_percent
7,7,Brooke Burke,0.204,1,0,0.1871101549354996,S3-27_percent
7,7,Lance Bass,0.17,2,0,0.1871101950899709,S3-27_percent
7,7,Maurice Greene,0.17,2,0,0.14711299942263745,S3-27_percent
7,7,Susan Lucci,0.163,4,1,0.1369140215994287,S3-27_percent
7,7,Cody Linley,0.15,5,0,0.15464246965386985,S3-27_percent
7,7,Warren Sapp,0.143,6,0,0.18711015929859348,S3-27_percent
7,8,Brooke Burke,0.216,1,0,0.22525920896760018,S3-27_percent
7,8,Warren Sapp,0.212,2,0,0.22525920970881005,S3-27_percent
7,8,Lance Bass,0.196,3,0,0.225259210253655,S3-27_percent
7,8,Cody Linley,0.188,4,0,0.1688344218375635,S3-27_percent
7,8,Maurice Greene,0.188,4,1,0.1553879492323713,S3-27_percent
7,9,Lance Bass,0.284,1,0,0.2736996197408092,S3-27_percent
7,9,Brooke Burke,0.244,2,0,0.2736996434019563,S3-27_percent
7,9,Warren Sapp,0.244,2,0,0.27369966362356823,S3-27_percent
7,9,Cody Linley,0.229,4,1,0.17890107323366633,S3-27_percent
7,10,Brooke Burke,0.353,1,0,0.33333333710073915,S3-27_percent
7,10,Lance Bass,0.324,2,0,0.3333332978086201,S3-27_percent
7,10,Warren Sapp,0.324,2,0,0.3333333650906408,S3-27_percent
8,1,Gilles Marini,0.099,1,0,0.07828131487289147,S3-27_percent
8,1,Melissa Rycroft,0.095,2,0,0.07828119375353981,S3-27_percent
8,1,Shawn Johnson,0.095,2,0,0.07828144173828118,S3-27_percent
8,1,Lil' Kim,0.086,4,0,0.07782665798861944,S3-27_percent
8,1,Chuck Wicks,0.082,5,0,0.07775222251855132,S3-27_percent
8,1,David Alan Grier,0.078,6,0,0.07656831869339176,S3-27_percent
8,1,Denise Richards,0.074,7,0,0.07191238065971192,S3-27_percent
8,1,Holly Madison,0.074,7,0,0.07558269480886569,S3-27_percent
8,1,Belinda Carlisle,0.07,9,0,0.07102663710084685,S3-27_percent
8,1,Steve-O,0.07,9,0,0.08004798889783085,S3-27_percent
8,1,Lawrence Taylor,0.066,11,0,0.07760833378936334,S3-27_percent
8,1,Ty Murray,0.058,12,0,0.07795829682055747,S3-27_percent
8,1,Steve Wozniak,0.053,13,0,0.07887251835754891,S3-27_percent
8,2,Gilles Marini,0.102,1,0,0.07918475408651138,S3-27_percent
8,2,Melissa Rycroft,0.098,2,0,0.07918477050105194,S3-27_percent
8,2,Shawn Johnson,0.091,3,0,0.07918476906563365,S3-27_percent
8,2,Lil' Kim,0.087,4,0,0.0784388207089667,S3-27_percent
8,2,Denise Richards,0.079,5,0,0.06857241171007204,S3-27_percent
8,2,Chuck Wicks,0.075,6,0,0.07831644749494616,S3-27_percent
8,2,Lawrence Taylor,0.075,6,0,0.07807953527787556,S3-27_percent
8,2,Ty Murray,0.075,6,0,0.07865534915731504,S3-27_percent
8,2,Belinda Carlisle,0.068,9,1,0.06706728896388263,S3-27_percent
8,2,Holly Madison,0.068,9,0,0.07473182797537015,S3-27_percent
8,2,David Alan Grier,0.064,11,0,0.07636501492479299,S3-27_percent
8,2,Steve Wozniak,0.064,11,0,0.08015172116969924,S3-27_percent
8,2,Steve-O,0.053,13,0,0.08206728896388257,S3-27_percent
8,3,Gilles Marini,0.106,1,0,0.08677613860867354,S3-27_percent
8,3,Melissa Rycroft,0.106,1,0,0.08677625112840352,S3-27_percent
8,3,Shawn Johnson,0.106,1,0,0.08677599164307251,S3-27_percent
8,3,Lil' Kim,0.098,4,0,0.08526574956020233,S3-27_percent
8,3,David Alan Grier,0.094,5,0,0.08103627922120715,S3-27_percent
8,3,Chuck Wicks,0.091,6,0,0.08501731408801291,S3-27_percent
8,3,Ty Murray,0.091,6,0,0.08570503908086878,S3-27_percent
8,3,Lawrence Taylor,0.079,8,0,0.08453523019597398,S3-27_percent
8,3,Holly Madison,0.067,9,0,0.07767502988142652,S3-27_percent
8,3,Denise Richards,0.063,10,1,0.06472534229728216,S3-27_percent
8,3,Steve-O,0.059,11,0,0.0869862919975947,S3-27_percent
8,3,Steve Wozniak,0.039,12,0,0.08872534229728199,S3-27_percent
8,4,Gilles Marini,0.124,1,0,0.09635751897088103,S3-27_percent
8,4,Melissa Rycroft,0.12,2,0,0.09635772601472535,S3-27_percent
8,4,Lil' Kim,0.112,3,0,0.09320442212968695,S3-27_percent
8,4,Shawn Johnson,0.103,4,0,0.09635727252324476,S3-27_percent
8,4,Ty Murray,0.103,4,0,0.09412373300266183,S3-27_percent
8,4,Chuck Wicks,0.091,6,0,0.09268429528730175,S3-27_percent
8,4,David Alan Grier,0.091,6,0,0.08427541897293912,S3-27_percent
8,4,Lawrence Taylor,0.079,8,0,0.09167236305729469,S3-27_percent
8,4,Holly Madison,0.066,9,1,0.07706847505245357,S3-27_percent
8,4,Steve-O,0.062,10,0,0.09401604043749821,S3-27_percent
8,4,Steve Wozniak,0.05,11,1,0.08388273455131277,S3-27_percent
8,5,Gilles Marini,0.138,1,0,0.11771412752538174,S3-27_percent
8,5,Lil' Kim,0.124,2,0,0.11125487139269238,S3-27_percent
8,5,Shawn Johnson,0.124,2,0,0.11771411810062392,S3-27_percent
8,5,Melissa Rycroft,0.119,4,0,0.11771427715476734,S3-27_percent
8,5,Chuck Wicks,0.11,5,0,0.11018331931893832,S3-27_percent
8,5,David Alan Grier,0.105,6,1,0.09259104989403885,S3-27_percent
8,5,Ty Murray,0.1,7,0,0.11314488768463378,S3-27_percent
8,5,Lawrence Taylor,0.095,8,0,0.10809229903488479,S3-27_percent
8,5,Steve-O,0.086,9,0,0.11159104989403895,S3-27_percent
8,6,Lil' Kim,0.151,1,0,0.12189294603256277,S3-27_percent
8,6,Melissa Rycroft,0.145,2,0,0.13448028344221344,S3-27_percent
8,6,Gilles Marini,0.14,3,0,0.13448008768053796,S3-27_percent
8,6,Shawn Johnson,0.14,3,0,0.1344805300500989,S3-27_percent
8,6,Chuck Wicks,0.124,5,0,0.11978604146862261,S3-27_percent
8,6,Lawrence Taylor,0.118,6,0,0.11565801327892872,S3-27_percent
8,6,Ty Murray,0.097,7,0,0.12559573466573512,S3-27_percent
8,6,Steve-O,0.086,8,1,0.1136263633813004,S3-27_percent
8,7,Melissa Rycroft,0.159,1,0,0.1576358399880225,S3-27_percent
8,7,Shawn Johnson,0.154,2,0,0.15763633876184527,S3-27_percent
8,7,Chuck Wicks,0.148,3,0,0.12999270020617476,S3-27_percent
8,7,Gilles Marini,0.148,3,0,0.15763548054554302,S3-27_percent
8,7,Lil' Kim,0.143,5,0,0.1340066341446803,S3-27_percent
8,7,Ty Murray,0.132,6,0,0.14101843806825884,S3-27_percent
8,7,Lawrence Taylor,0.115,7,1,0.12207456828547528,S3-27_percent
8,8,Lil' Kim,0.179,1,0,0.14436631116854906,S3-27_percent
8,8,Gilles Marini,0.176,2,0,0.18715683794765592,S3-27_percent
8,8,Shawn Johnson,0.167,3,0,0.18715764463442977,S3-27_percent
8,8,Ty Murray,0.167,3,0,0.15723728558745512,S3-27_percent
8,8,Chuck Wicks,0.163,5,1,0.13692454314310462,S3-27_percent
8,8,Melissa Rycroft,0.147,6,0,0.18715737751880548,S3-27_percent
8,9,Melissa Rycroft,0.213,1,0,0.2253730112645547,S3-27_percent
8,9,Gilles Marini,0.21,2,0,0.22537259426846937,S3-27_percent
8,9,Shawn Johnson,0.21,2,0,0.225373208103935,S3-27_percent
8,9,Lil' Kim,0.195,4,1,0.15044059318152048,S3-27_percent
8,9,Ty Murray,0.172,5,0,0.1734405931815205,S3-27_percent
8,10,Gilles Marini,0.274,1,0,0.27295274065485703,S3-27_percent
8,10,Shawn Johnson,0.256,2,0,0.2729533122292205,S3-27_percent
8,10,Melissa Rycroft,0.251,3,0,0.2729526525617109,S3-27_percent
8,10,Ty Murray,0.219,4,1,0.18114129455421168,S3-27_percent
8,11,Shawn Johnson,0.343,1,0,0.33333400305771194,S3-27_percent
8,11,Gilles Marini,0.331,2,0,0.3333332627813185,S3-27_percent
8,11,Melissa Rycroft,0.326,3,0,0.3333327341609695,S3-27_percent
9,1,Joanna Krupa,0.084,1,0,0.0644889726787345,S3-27_percent
9,1,Aaron Carter,0.079,2,0,0.06438185168259805,S3-27_percent
9,1,Mya,0.076,3,0,0.06498073848813969,S3-27_percent
9,1,Kelly Osbourne,0.076,4,0,0.06498076968063632,S3-27_percent
9,1,Donny Osmond,0.074,5,0,0.06498065149647392,S3-27_percent
9,1,Mark Dacascos,0.071,6,0,0.06401210199647264,S3-27_percent
9,1,Louie Vito,0.067,7,0,0.06382513647900072,S3-27_percent
9,1,Natalie Coughlin,0.067,7,0,0.0637963750477639,S3-27_percent
9,1,Melissa Joan Hart,0.059,9,0,0.06378411939616382,S3-27_percent
9,1,Chuck Liddell,0.054,10,0,0.06334795710932688,S3-27_percent
9,1,Debi Mazar,0.054,10,0,0.06122619535133999,S3-27_percent
9,1,Kathy Ireland,0.049,12,0,0.06133704308901332,S3-27_percent
9,1,Tom DeLay,0.049,12,0,0.06161010197218158,S3-27_percent
9,1,Michael Irvin,0.047,14,0,0.06431896458380384,S3-27_percent
9,1,Ashley Hamiliton,0.047,15,1,0.05446451047418562,S3-27_percent
9,1,Macy Gray,0.047,15,1,0.0544645104741653,S3-27_percent
9,2,Aaron Carter,0.092,1,0,0.07274593175690611,S3-27_percent
9,2,Mya,0.092,1,0,0.0738077045609962,S3-27_percent
9,2,Donny Osmond,0.085,3,0,0.07380761163399759,S3-27_percent
9,2,Debi Mazar,0.071,4,0,0.06707745034831536,S3-27_percent
9,2,Mark Dacascos,0.071,4,0,0.07208809967071715,S3-27_percent
9,2,Natalie Coughlin,0.071,4,0,0.07170354863881223,S3-27_percent
9,2,Joanna Krupa,0.068,7,0,0.07293601399639826,S3-27_percent
9,2,Michael Irvin,0.068,7,0,0.07263415558252165,S3-27_percent
9,2,Chuck Liddell,0.065,9,0,0.07090247400907784,S3-27_percent
9,2,Kelly Osbourne,0.065,9,0,0.07380773180447799,S3-27_percent
9,2,Louie Vito,0.065,9,0,0.07175511532154488,S3-27_percent
9,2,Melissa Joan Hart,0.065,9,0,0.07168171880051863,S3-27_percent
9,2,Kathy Ireland,0.061,13,1,0.06727868824692607,S3-27_percent
9,2,Tom DeLay,0.061,13,0,0.06777375562879019,S3-27_percent
9,3,Mya,0.105,1,0,0.08132392370085802,S3-27_percent
9,3,Natalie Coughlin,0.101,2,0,0.07685379087112826,S3-27_percent
9,3,Joanna Krupa,0.089,3,0,0.07947821607396864,S3-27_percent
9,3,Aaron Carter,0.081,4,0,0.07907478356241587,S3-27_percent
9,3,Donny Osmond,0.081,4,0,0.0813239084663629,S3-27_percent
9,3,Kelly Osbourne,0.078,6,0,0.08132396029779344,S3-27_percent
9,3,Louie Vito,0.078,6,0,0.07696435629128238,S3-27_percent
9,3,Melissa Joan Hart,0.074,8,0,0.07680730604774319,S3-27_percent
9,3,Mark Dacascos,0.07,9,0,0.07767456497333114,S3-27_percent
9,3,Chuck Liddell,0.066,10,0,0.07513833541028034,S3-27_percent
9,3,Debi Mazar,0.066,10,1,0.06683732781135591,S3-27_percent
9,3,Tom DeLay,0.058,12,1,0.06836219868212395,S3-27_percent
9,3,Michael Irvin,0.054,13,0,0.07883732781135593,S3-27_percent
9,4,Melissa Joan Hart,0.116,1,0,0.08716850285993097,S3-27_percent
9,4,Mya,0.116,1,0,0.09693273500976199,S3-27_percent
9,4,Joanna Krupa,0.107,3,0,0.09296506140384536,S3-27_percent
9,4,Donny Osmond,0.099,4,0,0.09693268929797845,S3-27_percent
9,4,Natalie Coughlin,0.099,4,0,0.0872697104521416,S3-27_percent
9,4,Kelly Osbourne,0.095,6,0,0.09693272477267889,S3-27_percent
9,4,Mark Dacascos,0.091,7,0,0.08905794680258257,S3-27_percent
9,4,Aaron Carter,0.074,8,0,0.09209389622685824,S3-27_percent
9,4,Chuck Liddell,0.07,9,1,0.0835113754682345,S3-27_percent
9,4,Louie Vito,0.066,10,0,0.0875113754682345,S3-27_percent
9,4,Michael Irvin,0.066,10,0,0.08962398223775296,S3-27_percent
9,5,Donny Osmond,0.12,1,0,0.11110889188686246,S3-27_percent
9,5,Mya,0.112,2,0,0.11110889540653608,S3-27_percent
9,5,Mark Dacascos,0.107,3,0,0.09477222388566549,S3-27_percent
9,5,Aaron Carter,0.099,4,0,0.10111996853568182,S3-27_percent
9,5,Joanna Krupa,0.099,4,0,0.10292970068615058,S3-27_percent
9,5,Kelly Osbourne,0.099,4,0,0.11110890519477674,S3-27_percent
9,5,Melissa Joan Hart,0.095,7,0,0.09078841908662404,S3-27_percent
9,5,Louie Vito,0.091,8,0,0.09100230045328722,S3-27_percent
9,5,Natalie Coughlin,0.091,8,1,0.09100230045328722,S3-27_percent
9,5,Michael Irvin,0.087,10,0,0.0950583944111283,S3-27_percent
9,6,Joanna Krupa,0.138,1,0,0.11525497907250305,S3-27_percent
9,6,Mya,0.127,2,0,0.13146894921703198,S3-27_percent
9,6,Aaron Carter,0.127,3,0,0.11161978289610927,S3-27_percent
9,6,Mark Dacascos,0.123,4,0,0.09871860272419145,S3-27_percent
9,6,Donny Osmond,0.119,5,0,0.13146900745374793,S3-27_percent
9,6,Kelly Osbourne,0.096,6,0,0.1314689215279172,S3-27_percent
9,6,Louie Vito,0.092,7,1,0.09063099375391173,S3-27_percent
9,6,Melissa Joan Hart,0.092,8,1,0.09049317439748866,S3-27_percent
9,6,Michael Irvin,0.085,9,0,0.09887558895709883,S3-27_percent
9,7,Joanna Krupa,0.157,1,0,0.13996920901687088,S3-27_percent
9,7,Aaron Carter,0.151,2,0,0.1329059917799669,S3-27_percent
9,7,Donny Osmond,0.148,3,0,0.17079915064247456,S3-27_percent
9,7,Kelly Osbourne,0.148,3,0,0.17079901675604459,S3-27_percent
9,7,Mya,0.14,5,0,0.1707990470822404,S3-27_percent
9,7,Michael Irvin,0.134,6,1,0.10741738141172294,S3-27_percent
9,7,Mark Dacascos,0.123,7,1,0.10731020331067964,S3-27_percent
9,8,Mya,0.225,1,0,0.22477561119233128,S3-27_percent
9,8,Joanna Krupa,0.198,2,0,0.16937666883859753,S3-27_percent
9,8,Kelly Osbourne,0.195,3,0,0.22477560413675043,S3-27_percent
9,8,Aaron Carter,0.191,4,1,0.15629638113455083,S3-27_percent
9,8,Donny Osmond,0.191,4,0,0.22477573469776999,S3-27_percent
9,9,Mya,0.272,1,0,0.2735291717084396,S3-27_percent
9,9,Joanna Krupa,0.253,2,1,0.17941230581128115,S3-27_percent
9,9,Kelly Osbourne,0.244,3,0,0.2735291989871929,S3-27_percent
9,9,Donny Osmond,0.231,4,0,0.2735293234930863,S3-27_percent
9,10,Donny Osmond,0.351,1,0,0.3333334099722248,S3-27_percent
9,10,Mya,0.343,2,0,0.33333328069275137,S3-27_percent
9,10,Kelly Osbourne,0.306,3,0,0.3333333093350238,S3-27_percent
10,1,Nicole Scherzinger,0.12,1,0,0.0929795028628741,S3-27_percent
10,1,Evan Lysacek,0.11,2,0,0.09297947175025106,S3-27_percent
10,1,Erin Andrews,0.1,3,0,0.09297955795063706,S3-27_percent
10,1,Pamela Anderson,0.1,3,0,0.09164116804968483,S3-27_percent
10,1,Jake Pavelka,0.096,5,0,0.09127460294361847,S3-27_percent
10,1,Chad Ochocinco,0.086,6,0,0.0920958202002491,S3-27_percent
10,1,Niecy Nash,0.086,6,0,0.09190028696349332,S3-27_percent
10,1,Shannen Doherty,0.086,6,0,0.07538341345410984,S3-27_percent
10,1,Kate Gosselin,0.077,9,0,0.09072665262899669,S3-27_percent
10,1,Aiden Turner,0.072,10,0,0.08986436068232212,S3-27_percent
10,1,Buzz Aldrin,0.067,11,0,0.09817516251376329,S3-27_percent
10,2,Nicole Scherzinger,0.127,1,0,0.09419882375476156,S3-27_percent
10,2,Evan Lysacek,0.109,2,0,0.09419883357009647,S3-27_percent
10,2,Erin Andrews,0.105,3,0,0.09419887007780535,S3-27_percent
10,2,Pamela Anderson,0.1,4,0,0.09213556956826374,S3-27_percent
10,2,Niecy Nash,0.095,5,0,0.09253589199318249,S3-27_percent
10,2,Jake Pavelka,0.091,6,0,0.09156861991344016,S3-27_percent
10,2,Shannen Doherty,0.091,6,1,0.0661131693244659,S3-27_percent
10,2,Aiden Turner,0.086,8,0,0.08937981520592855,S3-27_percent
10,2,Chad Ochocinco,0.073,9,0,0.09283765700357412,S3-27_percent
10,2,Kate Gosselin,0.068,10,0,0.09071958026401578,S3-27_percent
10,2,Buzz Aldrin,0.055,11,0,0.10211316932446592,S3-27_percent
10,3,Evan Lysacek,0.128,1,0,0.10345732424562014,S3-27_percent
10,3,Erin Andrews,0.113,2,0,0.10345733010366605,S3-27_percent
10,3,Nicole Scherzinger,0.113,2,0,0.10345728418309394,S3-27_percent
10,3,Jake Pavelka,0.103,4,0,0.09848580939139016,S3-27_percent
10,3,Niecy Nash,0.103,4,0,0.10032006029578698,S3-27_percent
10,3,Pamela Anderson,0.103,4,0,0.09956179984829526,S3-27_percent
10,3,Aiden Turner,0.099,7,0,0.09430875869303912,S3-27_percent
10,3,Chad Ochocinco,0.099,7,0,0.10089082199942333,S3-27_percent
10,3,Kate Gosselin,0.074,9,0,0.09686990556995466,S3-27_percent
10,3,Buzz Aldrin,0.064,10,1,0.09919090566973039,S3-27_percent
10,4,Evan Lysacek,0.14,1,0,0.11774372716216723,S3-27_percent
10,4,Nicole Scherzinger,0.135,2,0,0.1177436645495299,S3-27_percent
10,4,Pamela Anderson,0.127,3,0,0.11009692256589897,S3-27_percent
10,4,Chad Ochocinco,0.119,4,0,0.11271587722754982,S3-27_percent
10,4,Erin Andrews,0.105,5,0,0.11774371605444114,S3-27_percent
10,4,Jake Pavelka,0.102,6,0,0.10796859489722292,S3-27_percent
10,4,Niecy Nash,0.097,7,0,0.11159245912162294,S3-27_percent
10,4,Aiden Turner,0.089,8,1,0.09963640557803903,S3-27_percent
10,4,Kate Gosselin,0.086,9,0,0.10475863284352785,S3-27_percent
10,5,Nicole Scherzinger,0.168,1,0,0.13505150762800297,S3-27_percent
10,5,Evan Lysacek,0.156,2,0,0.13505158750087756,S3-27_percent
10,5,Jake Pavelka,0.133,3,0,0.11613931502016545,S3-27_percent
10,5,Erin Andrews,0.127,4,0,0.13505154446340825,S3-27_percent
10,5,Pamela Anderson,0.121,5,0,0.12029600051284525,S3-27_percent
10,5,Chad Ochocinco,0.104,6,0,0.12538036363676835,S3-27_percent
10,5,Niecy Nash,0.104,6,0,0.12320346864059316,S3-27_percent
10,5,Kate Gosselin,0.087,8,1,0.109826212597339,S3-27_percent
10,6,Nicole Scherzinger,0.172,1,0,0.15762965548888203,S3-27_percent
10,6,Erin Andrews,0.163,2,0,0.1576296497631012,S3-27_percent
10,6,Chad Ochocinco,0.148,3,0,0.139599920413494,S3-27_percent
10,6,Pamela Anderson,0.144,4,0,0.1299803020394659,S3-27_percent
10,6,Evan Lysacek,0.129,5,0,0.15762970187613431,S3-27_percent
10,6,Niecy Nash,0.124,6,0,0.13549378158252287,S3-27_percent
10,6,Jake Pavelka,0.12,7,1,0.12203698883639967,S3-27_percent
10,7,Evan Lysacek,0.174,1,0,0.18710634713221916,S3-27_percent
10,7,Nicole Scherzinger,0.174,1,0,0.18710634211912477,S3-27_percent
10,7,Chad Ochocinco,0.167,3,0,0.154644623375101,S3-27_percent
10,7,Erin Andrews,0.164,4,0,0.18710632030683,S3-27_percent
10,7,Pamela Anderson,0.164,4,1,0.13691987865505909,S3-27_percent
10,7,Niecy Nash,0.158,6,0,0.147116488411666,S3-27_percent
10,8,Nicole Scherzinger,0.233,1,0,0.2252575210721534,S3-27_percent
10,8,Erin Andrews,0.209,2,0,0.22525748870475276,S3-27_percent
10,8,Evan Lysacek,0.209,2,0,0.22525747361002482,S3-27_percent
10,8,Chad Ochocinco,0.178,4,0,0.16883644719089283,S3-27_percent
10,8,Niecy Nash,0.17,5,1,0.15539106942217618,S3-27_percent
10,9,Evan Lysacek,0.261,1,0,0.2736989510366228,S3-27_percent
10,9,Nicole Scherzinger,0.261,1,0,0.27369906949269496,S3-27_percent
10,9,Erin Andrews,0.248,3,0,0.2736990231144174,S3-27_percent
10,9,Chad Ochocinco,0.23,4,1,0.17890295635626477,S3-27_percent
10,10,Nicole Scherzinger,0.348,1,0,0.3333333892011429,S3-27_percent
10,10,Erin Andrews,0.327,2,0,0.33333335287518717,S3-27_percent
10,10,Evan Lysacek,0.325,3,0,0.3333332579236699,S3-27_percent
11,1,Jennifer Grey,0.106,1,0,0.08615681954640636,S3-27_percent
11,1,Brandy,0.101,2,0,0.08530718284758848,S3-27_percent
11,1,Kyle Massey,0.101,2,0,0.0861570380513864,S3-27_percent
11,1,Rick Fox,0.097,4,0,0.08486214140058279,S3-27_percent
11,1,Audrina Patridge,0.084,5,0,0.08369382880322689,S3-27_percent
11,1,Kurt Warner,0.084,5,0,0.08588026185719423,S3-27_percent
11,1,Bristol Palin,0.079,7,0,0.08615657006415672,S3-27_percent
11,1,Florence Henderson,0.079,7,0,0.08396552436286465,S3-27_percent
11,1,Michael Bolton,0.07,9,0,0.0792769402218087,S3-27_percent
11,1,David Hasselhoff,0.066,10,1,0.07363878974623299,S3-27_percent
11,1,Margaret Cho,0.066,10,0,0.08176391588495377,S3-27_percent
11,1,The Situation,0.066,10,0,0.08314098721359797,S3-27_percent
11,2,Jennifer Grey,0.109,1,0,0.0940067121588565,S3-27_percent
11,2,Audrina Patridge,0.104,2,0,0.09009338717138016,S3-27_percent
11,2,Bristol Palin,0.1,3,0,0.09400648363799245,S3-27_percent
11,2,Kyle Massey,0.1,3,0,0.09400693016673826,S3-27_percent
11,2,Brandy,0.095,5,0,0.09266190495019123,S3-27_percent
11,2,Kurt Warner,0.095,5,0,0.0935693743759012,S3-27_percent
11,2,Rick Fox,0.095,5,0,0.09195518081453419,S3-27_percent
11,2,Florence Henderson,0.086,8,0,0.09052746123244529,S3-27_percent
11,2,Margaret Cho,0.081,9,0,0.08699762164840845,S3-27_percent
11,2,The Situation,0.081,9,0,0.0892090705705175,S3-27_percent
11,2,Michael Bolton,0.054,11,1,0.08296587327303485,S3-27_percent
11,3,Audrina Patridge,0.118,1,0,0.09692487329164313,S3-27_percent
11,3,Brandy,0.109,2,0,0.10185460655007429,S3-27_percent
11,3,Jennifer Grey,0.109,2,0,0.10441409787114221,S3-27_percent
11,3,Rick Fox,0.109,2,0,0.10050246399974373,S3-27_percent
11,3,Kurt Warner,0.104,5,0,0.10358339220824171,S3-27_percent
11,3,Kyle Massey,0.104,5,0,0.10441401951943861,S3-27_percent
11,3,Florence Henderson,0.09,7,0,0.09776171707104071,S3-27_percent
11,3,The Situation,0.09,7,0,0.09521573695299994,S3-27_percent
11,3,Bristol Palin,0.086,9,0,0.10441403081370308,S3-27_percent
11,3,Margaret Cho,0.081,10,1,0.09091506172197265,S3-27_percent
11,4,Jennifer Grey,0.156,1,0,0.11782570716601908,S3-27_percent
11,4,Brandy,0.134,2,0,0.11281109984068946,S3-27_percent
11,4,Audrina Patridge,0.128,3,0,0.10303910367522535,S3-27_percent
11,4,Kyle Massey,0.112,4,0,0.11782576527604381,S3-27_percent
11,4,Rick Fox,0.109,5,0,0.1101453727445142,S3-27_percent
11,4,Florence Henderson,0.098,6,0,0.10470889914205964,S3-27_percent
11,4,Kurt Warner,0.095,7,0,0.11620207338609417,S3-27_percent
11,4,Bristol Palin,0.089,8,0,0.11782588335131947,S3-27_percent
11,4,The Situation,0.078,9,1,0.09961609541803489,S3-27_percent
11,5,Brandy,0.148,1,0,0.12558627341877,S3-27_percent
