season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type,in_pred_bottom2,fan_rank_from_P,final_score_or_metric,final_rank,pred_eliminated_flag
5,5,Helio Castroneves,0.116,6,0,0.1351008074167195,S3-27_percent,0,,0.25110080741671953,6,0
5,5,Marie Osmond,0.106,7,0,0.1351006061021358,S3-27_percent,0,,0.2411006061021358,7,0
5,5,Mark Cuban,0.106,7,1,0.1098201637480115,S3-27_percent,0,,0.2158201637480115,8,1
5,6,Mel B,0.167,1,0,0.1577320765729477,S3-27_percent,0,,0.32473207657294767,1,0
5,6,Helio Castroneves,0.156,2,0,0.1577319734437528,S3-27_percent,0,,0.3137319734437528,2,0
5,6,Jennie Garth,0.15,3,0,0.1397115677094624,S3-27_percent,0,,0.2897115677094624,3,0
5,6,Cameron Mathison,0.139,4,0,0.1356083115916702,S3-27_percent,0,,0.2746083115916702,5,0
5,6,Sabrina Bryan,0.139,4,1,0.1172421644380501,S3-27_percent,0,,0.25624216443805015,6,0
5,6,Marie Osmond,0.128,6,0,0.1577317418060665,S3-27_percent,0,,0.28573174180606653,4,0
5,6,Jane Seymour,0.122,7,0,0.1342421644380501,S3-27_percent,0,,0.2562421644380501,7,1
5,7,Mel B,0.173,1,0,0.1866402972970893,S3-27_percent,0,,0.3596402972970893,1,0
5,7,Jennie Garth,0.17,2,0,0.154199421952495,S3-27_percent,0,,0.324199421952495,4,0
5,7,Helio Castroneves,0.167,3,0,0.1866402181621327,S3-27_percent,0,,0.3536402181621327,2,0
5,7,Marie Osmond,0.167,3,0,0.1866400287320673,S3-27_percent,0,,0.35364002873206735,3,0
5,7,Cameron Mathison,0.163,5,0,0.1466778584968548,S3-27_percent,0,,0.3096778584968548,5,0
5,7,Jane Seymour,0.16,6,1,0.1392021753593607,S3-27_percent,0,,0.29920217535936067,6,1
5,8,Helio Castroneves,0.217,1,0,0.2252512337623564,S3-27_percent,0,,0.4422512337623564,1,0
5,8,Mel B,0.213,2,0,0.2252512931256754,S3-27_percent,0,,0.4382512931256754,2,0
5,8,Cameron Mathison,0.194,3,1,0.1554030052538426,S3-27_percent,0,,0.3494030052538426,5,1
5,8,Jennie Garth,0.19,4,0,0.1688433030509938,S3-27_percent,0,,0.35884330305099377,4,0
5,8,Marie Osmond,0.186,5,0,0.2252511648071318,S3-27_percent,0,,0.4112511648071318,3,0
5,9,Helio Castroneves,0.256,1,0,0.2736968034563112,S3-27_percent,0,,0.5296968034563112,2,0
5,9,Mel B,0.256,1,0,0.273696819793308,S3-27_percent,0,,0.5296968197933081,1,0
5,9,Jennie Garth,0.248,3,1,0.1789094627216789,S3-27_percent,0,,0.4269094627216789,4,1
5,9,Marie Osmond,0.239,4,0,0.2736969140287016,S3-27_percent,0,,0.5126969140287017,3,0
5,10,Mel B,0.357,1,0,0.3333332131031125,S3-27_percent,0,,0.6903332131031125,1,0
5,10,Helio Castroneves,0.353,2,0,0.3333332926483243,S3-27_percent,0,,0.6863332926483243,2,0
5,10,Marie Osmond,0.29,3,0,0.3333334942485632,S3-27_percent,0,,0.6233334942485631,3,1
6,1,Kristi Yamaguchi,0.111,1,0,0.0861751838346902,S3-27_percent,0,,0.19717518383469018,1,0
6,1,Mario,0.099,2,0,0.085163790303108,S3-27_percent,0,,0.184163790303108,2,0
6,1,Priscilla Presley,0.099,2,0,0.0840645526701092,S3-27_percent,0,,0.1830645526701092,3,0
6,1,Jason Taylor,0.091,4,0,0.0861763005515112,S3-27_percent,0,,0.17717630055151118,4,0
6,1,Marlee Matlin,0.091,4,0,0.0845771870207275,S3-27_percent,0,,0.1755771870207275,5,0
6,1,Cristian de la Fuente,0.086,6,0,0.0861758558977838,S3-27_percent,0,,0.17217585589778378,6,0
6,1,Shannon Elizabeth,0.086,6,0,0.0849202202561606,S3-27_percent,0,,0.1709202202561606,7,0
6,1,Marissa Jaret Winokur,0.074,8,0,0.0853460273706767,S3-27_percent,0,,0.1593460273706767,8,0
6,1,Steve Guttenberg,0.074,8,0,0.081919843111155,S3-27_percent,0,,0.15591984311115498,9,0
6,1,Penn Jillette,0.066,10,0,0.0761123485395641,S3-27_percent,0,,0.14211234853956412,11,0
6,1,Adam Carolla,0.062,11,0,0.0832560906787322,S3-27_percent,0,,0.14525609067873219,10,0
6,1,Monica Seles,0.062,11,0,0.076112599765781,S3-27_percent,0,,0.138112599765781,12,1
6,2,Jason Taylor,0.105,1,0,0.0878973359681681,S3-27_percent,0,,0.1928973359681681,1,0
6,2,Kristi Yamaguchi,0.105,1,0,0.0878968644642012,S3-27_percent,0,,0.19289686446420118,2,0
6,2,Mario,0.101,3,0,0.0862943262622779,S3-27_percent,0,,0.1872943262622779,3,0
6,2,Marlee Matlin,0.093,4,0,0.0853623518686884,S3-27_percent,0,,0.1783623518686884,5,0
6,2,Shannon Elizabeth,0.093,4,0,0.085908274740859,S3-27_percent,0,,0.17890827474085902,4,0
6,2,Marissa Jaret Winokur,0.082,6,0,0.086584733122219,S3-27_percent,0,,0.168584733122219,6,0
6,2,Priscilla Presley,0.082,6,0,0.0845449699887375,S3-27_percent,0,,0.16654496998873752,7,0
6,2,Cristian de la Fuente,0.078,8,0,0.0878972661156459,S3-27_percent,0,,0.1658972661156459,8,0
6,2,Adam Carolla,0.074,9,0,0.083254584685374,S3-27_percent,0,,0.157254584685374,9,0
6,2,Penn Jillette,0.066,10,1,0.0716261279514748,S3-27_percent,0,,0.1376261279514748,11,0
6,2,Steve Guttenberg,0.062,11,0,0.0811086016497564,S3-27_percent,0,,0.14310860164975642,10,0
6,2,Monica Seles,0.058,12,1,0.0716245631825974,S3-27_percent,0,,0.1296245631825974,12,1
6,3,Kristi Yamaguchi,0.118,1,0,0.104341309475725,S3-27_percent,0,,0.222341309475725,1,0
6,3,Priscilla Presley,0.114,2,0,0.0978038964696568,S3-27_percent,0,,0.2118038964696568,3,0
6,3,Cristian de la Fuente,0.11,3,0,0.1043413379919096,S3-27_percent,0,,0.2143413379919096,2,0
6,3,Shannon Elizabeth,0.105,4,0,0.1004748186111189,S3-27_percent,0,,0.20547481861111888,4,0
6,3,Jason Taylor,0.101,5,0,0.104341828604863,S3-27_percent,0,,0.205341828604863,5,0
6,3,Adam Carolla,0.092,6,0,0.0952636223679792,S3-27_percent,0,,0.1872636223679792,8,0
6,3,Mario,0.092,6,0,0.101228005718659,S3-27_percent,0,,0.193228005718659,6,0
6,3,Marlee Matlin,0.092,6,0,0.0994072628082311,S3-27_percent,0,,0.19140726280823112,7,0
6,3,Steve Guttenberg,0.092,6,1,0.0910032735882798,S3-27_percent,0,,0.18300327358827978,10,1
6,3,Marissa Jaret Winokur,0.083,10,0,0.1017946443635773,S3-27_percent,0,,0.1847946443635773,9,0
6,4,Jason Taylor,0.129,1,0,0.1177301209619458,S3-27_percent,0,,0.2467301209619458,1,0
6,4,Kristi Yamaguchi,0.129,1,0,0.1177289957897875,S3-27_percent,0,,0.24672899578978752,2,0
6,4,Shannon Elizabeth,0.124,3,0,0.1100981423385357,S3-27_percent,0,,0.2340981423385357,3,0
6,4,Cristian de la Fuente,0.116,4,0,0.1177292055468016,S3-27_percent,0,,0.2337292055468016,4,0
6,4,Mario,0.107,5,0,0.1115909888102899,S3-27_percent,0,,0.2185909888102899,6,0
6,4,Marissa Jaret Winokur,0.107,5,0,0.1127119490714997,S3-27_percent,0,,0.2197119490714997,5,0
6,4,Marlee Matlin,0.107,5,0,0.1079743746770695,S3-27_percent,0,,0.21497437467706948,7,0
6,4,Priscilla Presley,0.098,8,0,0.1047712961000812,S3-27_percent,0,,0.2027712961000812,8,0
6,4,Adam Carolla,0.084,9,1,0.0996649267039887,S3-27_percent,0,,0.1836649267039887,9,1
6,5,Kristi Yamaguchi,0.148,1,0,0.1350447743066992,S3-27_percent,0,,0.28304477430669917,1,0
6,5,Jason Taylor,0.138,2,0,0.1350461344243927,S3-27_percent,0,,0.27304613442439274,2,0
6,5,Mario,0.138,2,0,0.1232046189950759,S3-27_percent,0,,0.2612046189950759,3,0
6,5,Marissa Jaret Winokur,0.122,4,0,0.1253796524562146,S3-27_percent,0,,0.2473796524562146,5,0
6,5,Cristian de la Fuente,0.117,5,0,0.1350454811403668,S3-27_percent,0,,0.2520454811403668,4,0
6,5,Shannon Elizabeth,0.117,5,0,0.1202981899491251,S3-27_percent,0,,0.2372981899491251,6,0
6,5,Marlee Matlin,0.112,7,0,0.1161444302100592,S3-27_percent,0,,0.2281444302100592,7,0
6,5,Priscilla Presley,0.107,8,1,0.1098367185180663,S3-27_percent,0,,0.2168367185180663,8,1
6,6,Kristi Yamaguchi,0.167,1,0,0.1576265853087244,S3-27_percent,0,,0.3246265853087244,1,0
6,6,Mario,0.156,2,0,0.1354950306697746,S3-27_percent,0,,0.2914950306697746,3,0
6,6,Cristian de la Fuente,0.15,3,0,0.1576269268209985,S3-27_percent,0,,0.30762692682099846,2,0
6,6,Marissa Jaret Winokur,0.144,4,0,0.139600343352496,S3-27_percent,0,,0.28360034335249595,5,0
6,6,Jason Taylor,0.133,5,0,0.157627572259477,S3-27_percent,0,,0.290627572259477,4,0
6,6,Shannon Elizabeth,0.133,5,0,0.1299820695431016,S3-27_percent,0,,0.2629820695431016,6,0
6,6,Marlee Matlin,0.117,7,1,0.1220414720454278,S3-27_percent,0,,0.2390414720454278,7,1
6,7,Jason Taylor,0.178,1,0,0.1871060718659182,S3-27_percent,0,,0.3651060718659182,1,0
6,7,Kristi Yamaguchi,0.175,2,0,0.1871041876941788,S3-27_percent,0,,0.3621041876941788,2,0
6,7,Marissa Jaret Winokur,0.168,3,0,0.1546458176864395,S3-27_percent,0,,0.3226458176864395,4,0
6,7,Mario,0.165,4,0,0.1471173616567555,S3-27_percent,0,,0.3121173616567555,5,0
6,7,Shannon Elizabeth,0.165,4,1,0.1369212993149986,S3-27_percent,0,,0.3019212993149986,6,1
6,7,Cristian de la Fuente,0.149,6,0,0.1871052617817093,S3-27_percent,0,,0.3361052617817093,3,0
6,8,Cristian de la Fuente,0.213,1,0,0.2252569685073694,S3-27_percent,0,,0.4382569685073694,1,0
6,8,Kristi Yamaguchi,0.206,2,0,0.2252563108981643,S3-27_percent,0,,0.4312563108981643,2,0
6,8,Mario,0.199,3,1,0.155392016019041,S3-27_percent,0,,0.354392016019041,5,1
6,8,Jason Taylor,0.195,4,0,0.2252575248307581,S3-27_percent,0,,0.42025752483075807,3,0
6,8,Marissa Jaret Winokur,0.187,5,0,0.1688371797446671,S3-27_percent,0,,0.3558371797446671,4,0
6,9,Kristi Yamaguchi,0.259,1,0,0.2736977900321204,S3-27_percent,0,,0.5326977900321204,1,0
6,9,Cristian de la Fuente,0.255,2,0,0.2736984565553622,S3-27_percent,0,,0.5286984565553622,2,0
6,9,Jason Taylor,0.25,3,0,0.2736996819715191,S3-27_percent,0,,0.5236996819715192,3,0
6,9,Marissa Jaret Winokur,0.236,4,1,0.1789040714409981,S3-27_percent,0,,0.41490407144099806,4,1
6,10,Kristi Yamaguchi,0.355,1,0,0.3333323065770731,S3-27_percent,0,,0.688332306577073,1,0
6,10,Jason Taylor,0.337,2,0,0.3333342258262107,S3-27_percent,0,,0.6703342258262107,2,0
6,10,Cristian de la Fuente,0.308,3,0,0.3333334675967161,S3-27_percent,0,,0.6413334675967162,3,1
7,1,Brooke Burke,0.097,1,0,0.0824945849009722,S3-27_percent,0,,0.1794945849009722,1,0
7,1,Toni Braxton,0.089,2,0,0.0802935319688905,S3-27_percent,0,,0.1692935319688905,2,0
7,1,Lance Bass,0.085,3,0,0.0824945204645188,S3-27_percent,0,,0.1674945204645188,4,0
7,1,Warren Sapp,0.085,3,0,0.0824945798423956,S3-27_percent,0,,0.1674945798423956,3,0
7,1,Misty May-Treanor,0.083,5,0,0.0669625334477893,S3-27_percent,0,,0.14996253344778931,8,0
7,1,Cody Linley,0.081,6,0,0.0816321544782,S3-27_percent,0,,0.1626321544782,5,0
7,1,Maurice Greene,0.077,7,0,0.0814413849861012,S3-27_percent,0,,0.15844138498610122,6,0
7,1,Kim Kardashian,0.073,8,0,0.071126865665154,S3-27_percent,0,,0.14412686566515398,11,0
7,1,Susan Lucci,0.073,8,0,0.0811884992416211,S3-27_percent,0,,0.1541884992416211,7,0
7,1,Ted McGinley,0.073,8,1,0.0630356723762752,S3-27_percent,0,,0.1360356723762752,12,0
7,1,Rocco DiSpirito,0.069,11,0,0.0806581853029099,S3-27_percent,0,,0.14965818530290992,9,0
7,1,Cloris Leachman,0.063,12,0,0.0831418229196579,S3-27_percent,0,,0.14614182291965788,10,0
7,1,Jeffrey Ross,0.048,13,1,0.0630356644055137,S3-27_percent,0,,0.1110356644055137,13,1
7,2,Brooke Burke,0.109,1,0,0.0959461686921785,S3-27_percent,0,,0.2049461686921785,1,0
7,2,Warren Sapp,0.109,1,0,0.0959461671988101,S3-27_percent,0,,0.2049461671988101,2,0
7,2,Toni Braxton,0.104,3,0,0.0923929714554786,S3-27_percent,0,,0.1963929714554786,3,0
7,2,Cody Linley,0.095,4,0,0.0945582780295299,S3-27_percent,0,,0.1895582780295299,4,0
7,2,Misty May-Treanor,0.095,4,1,0.069984176630256,S3-27_percent,0,,0.164984176630256,8,0
7,2,Susan Lucci,0.095,4,0,0.0938421321534701,S3-27_percent,0,,0.18884213215347012,5,0
7,2,Lance Bass,0.09,7,0,0.0959461224526383,S3-27_percent,0,,0.1859461224526383,6,0
7,2,Maurice Greene,0.086,8,0,0.094250523782313,S3-27_percent,0,,0.180250523782313,7,0
7,2,Kim Kardashian,0.077,9,1,0.077165106344813,S3-27_percent,0,,0.154165106344813,11,1
7,2,Rocco DiSpirito,0.072,10,0,0.092984176630256,S3-27_percent,0,,0.164984176630256,8,0
7,2,Cloris Leachman,0.068,11,0,0.096984176630256,S3-27_percent,0,,0.164984176630256,8,0
7,3,Brooke Burke,0.141,1,0,0.1142514901979854,S3-27_percent,0,,0.2552514901979854,1,0
7,3,Warren Sapp,0.126,2,0,0.1142514971743619,S3-27_percent,0,,0.2402514971743619,2,0
7,3,Maurice Greene,0.121,3,0,0.1110218794917706,S3-27_percent,0,,0.2320218794917706,3,0
7,3,Lance Bass,0.111,4,0,0.1142514686834256,S3-27_percent,0,,0.2252514686834256,4,0
7,3,Toni Braxton,0.111,4,0,0.1074593565344936,S3-27_percent,0,,0.2184593565344936,5,0
7,3,Cody Linley,0.106,6,0,0.1116096095096638,S3-27_percent,0,,0.2176096095096638,6,0
7,3,Susan Lucci,0.106,6,0,0.110240852992891,S3-27_percent,0,,0.216240852992891,7,0
7,3,Rocco DiSpirito,0.101,8,0,0.1058522938638872,S3-27_percent,0,,0.2068522938638872,8,0
7,3,Cloris Leachman,0.08,9,0,0.1110615515515206,S3-27_percent,0,,0.1910615515515206,9,1
7,4,Brooke Burke,0.128,1,0,0.1176167114310562,S3-27_percent,0,,0.2456167114310562,2,0
7,4,Lance Bass,0.128,1,0,0.1176167187562234,S3-27_percent,0,,0.2456167187562234,1,0
7,4,Susan Lucci,0.118,3,0,0.1099127524272712,S3-27_percent,0,,0.2279127524272712,3,0
7,4,Cody Linley,0.113,4,0,0.1125511147195354,S3-27_percent,0,,0.2255511147195354,5,0
7,4,Cloris Leachman,0.108,5,0,0.108782963439363,S3-27_percent,0,,0.21678296343936299,6,0
7,4,Toni Braxton,0.108,5,0,0.1045211634842673,S3-27_percent,0,,0.2125211634842673,7,0
7,4,Warren Sapp,0.108,5,0,0.117616723929227,S3-27_percent,0,,0.225616723929227,4,0
7,4,Maurice Greene,0.099,8,0,0.111419402320562,S3-27_percent,0,,0.210419402320562,8,0
7,4,Rocco DiSpirito,0.089,9,1,0.0999624494924943,S3-27_percent,0,,0.1889624494924943,9,1
7,5,Brooke Burke,0.149,1,0,0.1350036005405016,S3-27_percent,0,,0.28400360054050156,1,0
7,5,Cody Linley,0.144,2,0,0.1253131165670137,S3-27_percent,0,,0.2693131165670137,2,0
7,5,Maurice Greene,0.138,3,0,0.1231321071704645,S3-27_percent,0,,0.26113210717046453,4,0
7,5,Warren Sapp,0.128,4,0,0.1350036197305624,S3-27_percent,0,,0.2630036197305624,3,0
7,5,Susan Lucci,0.113,5,0,0.1202191187487834,S3-27_percent,0,,0.2332191187487834,6,0
7,5,Toni Braxton,0.113,5,1,0.1097025625207103,S3-27_percent,0,,0.2227025625207103,8,1
7,5,Cloris Leachman,0.108,7,0,0.1166222292083422,S3-27_percent,0,,0.22462222920834218,7,0
7,5,Lance Bass,0.108,7,0,0.1350036455136216,S3-27_percent,0,,0.24300364551362158,5,0
7,6,Lance Bass,0.169,1,0,0.1575856163545867,S3-27_percent,0,,0.3265856163545867,1,0
7,6,Brooke Burke,0.162,2,0,0.1575855536343797,S3-27_percent,0,,0.3195855536343797,2,0
7,6,Warren Sapp,0.156,3,0,0.1575855707736981,S3-27_percent,0,,0.3135855707736981,3,0
7,6,Cody Linley,0.144,4,0,0.1395458664817848,S3-27_percent,0,,0.2835458664817848,4,0
7,6,Susan Lucci,0.144,4,0,0.1299212571787786,S3-27_percent,0,,0.2739212571787786,5,0
7,6,Maurice Greene,0.131,6,0,0.1354376720828521,S3-27_percent,0,,0.2664376720828521,6,0
7,6,Cloris Leachman,0.094,7,1,0.1223384634939195,S3-27_percent,0,,0.2163384634939195,7,1
7,7,Brooke Burke,0.204,1,0,0.1871101549354996,S3-27_percent,0,,0.3911101549354996,1,0
7,7,Lance Bass,0.17,2,0,0.1871101950899709,S3-27_percent,0,,0.3571101950899709,2,0
7,7,Maurice Greene,0.17,2,0,0.1471129994226374,S3-27_percent,0,,0.3171129994226374,4,0
7,7,Susan Lucci,0.163,4,1,0.1369140215994287,S3-27_percent,0,,0.2999140215994287,6,1
7,7,Cody Linley,0.15,5,0,0.1546424696538698,S3-27_percent,0,,0.30464246965386976,5,0
7,7,Warren Sapp,0.143,6,0,0.1871101592985934,S3-27_percent,0,,0.3301101592985934,3,0
7,8,Brooke Burke,0.216,1,0,0.2252592089676001,S3-27_percent,0,,0.44125920896760007,1,0
7,8,Warren Sapp,0.212,2,0,0.22525920970881,S3-27_percent,0,,0.43725920970881,2,0
7,8,Lance Bass,0.196,3,0,0.225259210253655,S3-27_percent,0,,0.421259210253655,3,0
7,8,Cody Linley,0.188,4,0,0.1688344218375635,S3-27_percent,0,,0.35683442183756353,4,0
7,8,Maurice Greene,0.188,4,1,0.1553879492323713,S3-27_percent,0,,0.34338794923237126,5,1
7,9,Lance Bass,0.284,1,0,0.2736996197408092,S3-27_percent,0,,0.5576996197408092,1,0
7,9,Brooke Burke,0.244,2,0,0.2736996434019563,S3-27_percent,0,,0.5176996434019563,3,0
7,9,Warren Sapp,0.244,2,0,0.2736996636235682,S3-27_percent,0,,0.5176996636235682,2,0
7,9,Cody Linley,0.229,4,1,0.1789010732336663,S3-27_percent,0,,0.4079010732336663,4,1
7,10,Brooke Burke,0.353,1,0,0.3333333371007391,S3-27_percent,0,,0.6863333371007391,1,0
7,10,Lance Bass,0.324,2,0,0.3333332978086201,S3-27_percent,0,,0.6573332978086202,3,1
7,10,Warren Sapp,0.324,2,0,0.3333333650906408,S3-27_percent,0,,0.6573333650906408,2,0
8,1,Gilles Marini,0.099,1,0,0.0782813148728914,S3-27_percent,0,,0.1772813148728914,1,0
8,1,Melissa Rycroft,0.095,2,0,0.0782811937535398,S3-27_percent,0,,0.1732811937535398,3,0
8,1,Shawn Johnson,0.095,2,0,0.0782814417382811,S3-27_percent,0,,0.17328144173828108,2,0
8,1,Lil' Kim,0.086,4,0,0.0778266579886194,S3-27_percent,0,,0.1638266579886194,4,0
8,1,Chuck Wicks,0.082,5,0,0.0777522225185513,S3-27_percent,0,,0.1597522225185513,5,0
8,1,David Alan Grier,0.078,6,0,0.0765683186933917,S3-27_percent,0,,0.15456831869339172,6,0
8,1,Denise Richards,0.074,7,0,0.0719123806597119,S3-27_percent,0,,0.1459123806597119,9,0
8,1,Holly Madison,0.074,7,0,0.0755826948088656,S3-27_percent,0,,0.1495826948088656,8,0
8,1,Belinda Carlisle,0.07,9,0,0.0710266371008468,S3-27_percent,0,,0.1410266371008468,11,0
8,1,Steve-O,0.07,9,0,0.0800479888978308,S3-27_percent,0,,0.1500479888978308,7,0
8,1,Lawrence Taylor,0.066,11,0,0.0776083337893633,S3-27_percent,0,,0.1436083337893633,10,0
8,1,Ty Murray,0.058,12,0,0.0779582968205574,S3-27_percent,0,,0.1359582968205574,12,0
8,1,Steve Wozniak,0.053,13,0,0.0788725183575489,S3-27_percent,0,,0.1318725183575489,13,1
8,2,Gilles Marini,0.102,1,0,0.0791847540865113,S3-27_percent,0,,0.1811847540865113,1,0
8,2,Melissa Rycroft,0.098,2,0,0.0791847705010519,S3-27_percent,0,,0.1771847705010519,2,0
8,2,Shawn Johnson,0.091,3,0,0.0791847690656336,S3-27_percent,0,,0.1701847690656336,3,0
8,2,Lil' Kim,0.087,4,0,0.0784388207089667,S3-27_percent,0,,0.1654388207089667,4,0
8,2,Denise Richards,0.079,5,0,0.068572411710072,S3-27_percent,0,,0.14757241171007202,8,0
8,2,Chuck Wicks,0.075,6,0,0.0783164474949461,S3-27_percent,0,,0.1533164474949461,6,0
8,2,Lawrence Taylor,0.075,6,0,0.0780795352778755,S3-27_percent,0,,0.1530795352778755,7,0
8,2,Ty Murray,0.075,6,0,0.078655349157315,S3-27_percent,0,,0.153655349157315,5,0
8,2,Belinda Carlisle,0.068,9,1,0.0670672889638826,S3-27_percent,0,,0.1350672889638826,12,0
8,2,Holly Madison,0.068,9,0,0.0747318279753701,S3-27_percent,0,,0.1427318279753701,10,0
8,2,David Alan Grier,0.064,11,0,0.0763650149247929,S3-27_percent,0,,0.14036501492479292,11,0
8,2,Steve Wozniak,0.064,11,0,0.0801517211696992,S3-27_percent,0,,0.1441517211696992,9,0
8,2,Steve-O,0.053,13,0,0.0820672889638825,S3-27_percent,0,,0.1350672889638825,13,1
8,3,Gilles Marini,0.106,1,0,0.0867761386086735,S3-27_percent,0,,0.1927761386086735,2,0
8,3,Melissa Rycroft,0.106,1,0,0.0867762511284035,S3-27_percent,0,,0.1927762511284035,1,0
8,3,Shawn Johnson,0.106,1,0,0.0867759916430725,S3-27_percent,0,,0.1927759916430725,3,0
8,3,Lil' Kim,0.098,4,0,0.0852657495602023,S3-27_percent,0,,0.1832657495602023,4,0
8,3,David Alan Grier,0.094,5,0,0.0810362792212071,S3-27_percent,0,,0.1750362792212071,7,0
8,3,Chuck Wicks,0.091,6,0,0.0850173140880129,S3-27_percent,0,,0.1760173140880129,6,0
8,3,Ty Murray,0.091,6,0,0.0857050390808687,S3-27_percent,0,,0.1767050390808687,5,0
8,3,Lawrence Taylor,0.079,8,0,0.0845352301959739,S3-27_percent,0,,0.1635352301959739,8,0
8,3,Holly Madison,0.067,9,0,0.0776750298814265,S3-27_percent,0,,0.1446750298814265,10,0
8,3,Denise Richards,0.063,10,1,0.0647253422972821,S3-27_percent,0,,0.1277253422972821,11,0
8,3,Steve-O,0.059,11,0,0.0869862919975947,S3-27_percent,0,,0.1459862919975947,9,0
8,3,Steve Wozniak,0.039,12,0,0.0887253422972819,S3-27_percent,0,,0.1277253422972819,12,1
8,4,Gilles Marini,0.124,1,0,0.096357518970881,S3-27_percent,0,,0.22035751897088102,1,0
8,4,Melissa Rycroft,0.12,2,0,0.0963577260147253,S3-27_percent,0,,0.2163577260147253,2,0
8,4,Lil' Kim,0.112,3,0,0.0932044221296869,S3-27_percent,0,,0.2052044221296869,3,0
8,4,Shawn Johnson,0.103,4,0,0.0963572725232447,S3-27_percent,0,,0.1993572725232447,4,0
8,4,Ty Murray,0.103,4,0,0.0941237330026618,S3-27_percent,0,,0.19712373300266178,5,0
8,4,Chuck Wicks,0.091,6,0,0.0926842952873017,S3-27_percent,0,,0.18368429528730168,6,0
8,4,David Alan Grier,0.091,6,0,0.0842754189729391,S3-27_percent,0,,0.17527541897293908,7,0
8,4,Lawrence Taylor,0.079,8,0,0.0916723630572946,S3-27_percent,0,,0.1706723630572946,8,0
8,4,Holly Madison,0.066,9,1,0.0770684750524535,S3-27_percent,0,,0.14306847505245351,10,0
8,4,Steve-O,0.062,10,0,0.0940160404374982,S3-27_percent,0,,0.1560160404374982,9,0
8,4,Steve Wozniak,0.05,11,1,0.0838827345513127,S3-27_percent,0,,0.13388273455131272,11,1
8,5,Gilles Marini,0.138,1,0,0.1177141275253817,S3-27_percent,0,,0.2557141275253817,1,0
8,5,Lil' Kim,0.124,2,0,0.1112548713926923,S3-27_percent,0,,0.2352548713926923,4,0
8,5,Shawn Johnson,0.124,2,0,0.1177141181006239,S3-27_percent,0,,0.2417141181006239,2,0
8,5,Melissa Rycroft,0.119,4,0,0.1177142771547673,S3-27_percent,0,,0.23671427715476728,3,0
8,5,Chuck Wicks,0.11,5,0,0.1101833193189383,S3-27_percent,0,,0.2201833193189383,5,0
8,5,David Alan Grier,0.105,6,1,0.0925910498940388,S3-27_percent,0,,0.1975910498940388,9,1
8,5,Ty Murray,0.1,7,0,0.1131448876846337,S3-27_percent,0,,0.2131448876846337,6,0
8,5,Lawrence Taylor,0.095,8,0,0.1080922990348847,S3-27_percent,0,,0.20309229903488468,7,0
8,5,Steve-O,0.086,9,0,0.1115910498940389,S3-27_percent,0,,0.1975910498940389,8,0
8,6,Lil' Kim,0.151,1,0,0.1218929460325627,S3-27_percent,0,,0.2728929460325627,4,0
8,6,Melissa Rycroft,0.145,2,0,0.1344802834422134,S3-27_percent,0,,0.27948028344221343,1,0
8,6,Gilles Marini,0.14,3,0,0.1344800876805379,S3-27_percent,0,,0.2744800876805379,3,0
8,6,Shawn Johnson,0.14,3,0,0.1344805300500989,S3-27_percent,0,,0.2744805300500989,2,0
8,6,Chuck Wicks,0.124,5,0,0.1197860414686226,S3-27_percent,0,,0.2437860414686226,5,0
8,6,Lawrence Taylor,0.118,6,0,0.1156580132789287,S3-27_percent,0,,0.2336580132789287,6,0
8,6,Ty Murray,0.097,7,0,0.1255957346657351,S3-27_percent,0,,0.2225957346657351,7,0
8,6,Steve-O,0.086,8,1,0.1136263633813004,S3-27_percent,0,,0.1996263633813004,8,1
8,7,Melissa Rycroft,0.159,1,0,0.1576358399880225,S3-27_percent,0,,0.31663583998802247,1,0
8,7,Shawn Johnson,0.154,2,0,0.1576363387618452,S3-27_percent,0,,0.3116363387618452,2,0
8,7,Chuck Wicks,0.148,3,0,0.1299927002061747,S3-27_percent,0,,0.2779927002061747,4,0
8,7,Gilles Marini,0.148,3,0,0.157635480545543,S3-27_percent,0,,0.305635480545543,3,0
8,7,Lil' Kim,0.143,5,0,0.1340066341446803,S3-27_percent,0,,0.2770066341446803,5,0
8,7,Ty Murray,0.132,6,0,0.1410184380682588,S3-27_percent,0,,0.2730184380682588,6,0
8,7,Lawrence Taylor,0.115,7,1,0.1220745682854752,S3-27_percent,0,,0.23707456828547518,7,1
8,8,Lil' Kim,0.179,1,0,0.144366311168549,S3-27_percent,0,,0.32336631116854897,5,0
8,8,Gilles Marini,0.176,2,0,0.1871568379476559,S3-27_percent,0,,0.36315683794765585,1,0
8,8,Shawn Johnson,0.167,3,0,0.1871576446344297,S3-27_percent,0,,0.35415764463442967,2,0
8,8,Ty Murray,0.167,3,0,0.1572372855874551,S3-27_percent,0,,0.3242372855874551,4,0
8,8,Chuck Wicks,0.163,5,1,0.1369245431431046,S3-27_percent,0,,0.29992454314310457,6,1
8,8,Melissa Rycroft,0.147,6,0,0.1871573775188054,S3-27_percent,0,,0.33415737751880537,3,0
8,9,Melissa Rycroft,0.213,1,0,0.2253730112645547,S3-27_percent,0,,0.4383730112645547,1,0
8,9,Gilles Marini,0.21,2,0,0.2253725942684693,S3-27_percent,0,,0.4353725942684693,3,0
